2008,United States,48382.55845
2009,United States,47099.98047
2010,United States,48466.82338
2011,United States,49883.11398
2012,United States,51603.49726
2013,United States,53106.90977
2014,United States,55032.958
2015,United States,56803.47243
2016,United States,57904.20196
2017,United States,59927.92983
2018,United States,62641.01457
1960,South Africa,443.009816
1961,South Africa,454.9620132
1962,South Africa,473.0116154
1963,South Africa,511.4972525
1964,South Africa,548.9959416
1965,South Africa,584.7040722
1966,South Africa,621.2208245
1967,South Africa,675.135312
1968,South Africa,711.2258104
1969,South Africa,780.6259187
1970,South Africa,834.5527676
1971,South Africa,897.1298563
1972,South Africa,917.3562094
1973,South Africa,1225.089007
1974,South Africa,1499.141068
1975,South Africa,1512.770785
1976,South Africa,1416.708931
1977,South Africa,1535.118897
1978,South Africa,1722.226694
1979,South Africa,2071.551303
1980,South Africa,2905.807845
1981,South Africa,2913.241756
1982,South Africa,2601.057861
1983,South Africa,2820.434082
1984,South Africa,2429.027119
1985,South Africa,1807.976578
1986,South Africa,2015.813748
1987,South Africa,2582.494671
1988,South Africa,2711.514991
1989,South Africa,2756.212608
1990,South Africa,3139.966054
1991,South Africa,3285.95465
1992,South Africa,3479.066283
1993,South Africa,3388.729303
1994,South Africa,3445.230068
1995,South Africa,3751.854328
1996,South Africa,3494.383567
1997,South Africa,3549.579815
1998,South Africa,3154.020777
1999,South Africa,3081.569927
2000,South Africa,3032.427138
2001,South Africa,2666.480846
2002,South Africa,2502.265926
2003,South Africa,3751.258432
2004,South Africa,4833.633129
2005,South Africa,5383.632556
2006,South Africa,5601.970369
2007,South Africa,6095.652721
2008,South Africa,5760.789016
2009,South Africa,5862.81522
2010,South Africa,7328.593646
2011,South Africa,8007.377412
2012,South Africa,7501.40728
2013,South Africa,6829.020465
2014,South Africa,6428.293579
2015,South Africa,5730.934174
2016,South Africa,5272.627749
2017,South Africa,6127.462297
2018,South Africa,6374.015446
