Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201705,May 2017,0,0,2,Exports,404,Kenya,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,5460110,,,0
HS,2017,201705,May 2017,0,0,1,Imports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,191307285,,,0
HS,2017,201705,May 2017,0,0,2,Exports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,4778038,,,0
HS,2017,201705,May 2017,0,0,3,Re-exports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1108,,,0
HS,2017,201705,May 2017,0,0,1,Imports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,44360601,,,0
HS,2017,201705,May 2017,0,0,2,Exports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,42346773,,,0
HS,2017,201705,May 2017,0,0,3,Re-exports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,23533,,,0
HS,2017,201706,June 2017,0,0,1,Imports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,11728996,,,0
HS,2017,201706,June 2017,0,0,2,Exports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,55427,,,0
HS,2017,201706,June 2017,0,0,3,Re-exports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,16642,,,0
HS,2017,201706,June 2017,0,0,1,Imports,404,Kenya,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,68624951,,,0
HS,2017,201706,June 2017,0,0,2,Exports,404,Kenya,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,2658607,,,0
HS,2017,201706,June 2017,0,0,1,Imports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,143865458,,,0
HS,2017,201706,June 2017,0,0,2,Exports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,4562572,,,0
HS,2017,201706,June 2017,0,0,1,Imports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,41218995,,,0
HS,2017,201706,June 2017,0,0,2,Exports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,45071949,,,0
HS,2017,201706,June 2017,0,0,3,Re-exports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,694859,,,0
HS,2017,201707,July 2017,0,0,1,Imports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,23988633,,,0
HS,2017,201707,July 2017,0,0,2,Exports,404,Kenya,,76,Brazil,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,14,,,0
HS,2017,201707,July 2017,0,0,1,Imports,404,Kenya,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,81173694,,,0
HS,2017,201707,July 2017,0,0,2,Exports,404,Kenya,,392,Japan,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,2739744,,,0
HS,2017,201707,July 2017,0,0,1,Imports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,98903849,,,0
HS,2017,201707,July 2017,0,0,2,Exports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,4930705,,,0
HS,2017,201707,July 2017,0,0,3,Re-exports,404,Kenya,,699,India,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,21721,,,0
HS,2017,201707,July 2017,0,0,1,Imports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,60400253,,,0
HS,2017,201707,July 2017,0,0,2,Exports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,49148318,,,0
HS,2017,201707,July 2017,0,0,3,Re-exports,404,Kenya,,842,United States of America,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,16713,,,0
